player_id,name,team_id,team_name,total_match,catches,caught_behind,run_outs,assist_run_outs,stumpings,caught_and_bowl,total_catches,total_dismissal
42075443,Albin Jose,1517508,Frankfurt Spartans Cricket Club,2,1,0,0,0,0,0,1,1
3084565,Hariharan,10614294,Aschaffenburg United,3,0,0,1,0,0,0,0,1
3268423,Rajesh Kumar,4757949,Friedrichsdorf Cricket Club,3,0,0,1,0,0,0,0,1
3283002,Teekay,7449958,Darebulls,3,0,0,0,0,0,1,1,1
3283070,Sudhanshu Mishra,6591085,TSGN Mavericks,3,1,0,0,0,0,0,1,1
4053753,Krupal,4220352,TSGN Titans,3,1,0,0,0,0,0,1,1
4997559,Sree Harsha,7440693,TSV Darmstadt XI,3,1,0,0,0,0,0,1,1
5639931,Mithun Rajanna,7440693,TSV Darmstadt XI,3,1,0,0,0,0,0,1,1
5719061,Swakhar Dey,1402160,Skyline Strikers,3,1,0,0,0,0,0,1,1
5828523,Kuncham Manojkumar,6290732,TSV Frankfurt Garuda,3,1,0,0,0,0,0,1,1
9332441,Indrajit,6941365,Karlsruhe Knights,3,1,0,0,0,0,0,1,1
9734068,D V Mohan Krishna,3793721,Trebur Cricket Club,3,1,0,0,0,0,0,1,1
15557249,Arif Karim,1402160,Skyline Strikers,3,1,0,0,0,0,0,1,1
22214133,Nikesh,7415125,Sulzbach XI,3,1,0,0,0,0,0,1,1
22323392,Sandeep Gujaran,4757949,Friedrichsdorf Cricket Club,3,1,0,0,0,0,0,1,1
22541178,Surya C,2204871,MSC Black Bears,3,1,0,0,0,0,0,1,1
29046786,Kush Coshic,7356382,SPVGG Dragons,3,1,0,0,0,0,0,1,1
31143413,Dheeraj Widhani,7254701,Old Monks XI,3,1,0,0,0,0,0,1,1
